,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,942425,0,0,0,0,0,0,147
true_BruteForce,0,0,0,0,0,0,0,2891
true_DoS,172,0,387,0,0,0,0,53068
true_WebAttack,1,0,0,3,0,0,0,0
true_Infiltration,0,0,0,0,0,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,40906
