,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,1212528,0,0,20,0,0,0,17
true_BruteForce,0,0,0,0,0,0,0,2891
true_DoS,771,0,0,0,0,0,0,52856
true_WebAttack,0,0,0,11,0,0,0,0
true_Infiltration,0,0,0,0,0,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,8195,0,0,0,0,0,0,32711
