,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159473,0,3,3,24,12,8,2
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,12,0,15937,1,0,0,0,11
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,21,0,0,0,5145,0,1812,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,17,0,4,0,33,0,18513,9
true_DDoS,0,0,0,0,0,0,0,8379
