,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,0.0,0.9999107302267453,0.0,0.0,0.0,0.0,0.0
after_task2,0.0,0.5909063857644469,1.0,0.0,0.0,0.0,0.0
after_task3,0.0,0.13994524787240373,0.0,0.9994523548740416,0.0,0.0,0.0
after_task4,0.0,0.0,0.0,0.0,0.9041095890410958,0.0,0.0
after_task5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
after_task6,0.0,0.0,0.0,0.0,0.0,0.9997609044642553,1.0
