,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159475,2,2,1,35,9,1,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,12,0,15947,1,0,0,0,1
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,26,0,0,0,6748,0,204,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,10,0,0,0,2453,0,16104,9
true_DDoS,0,0,0,0,0,0,0,8379
